,count,tweet cleaned length mean,tweet cleaned length std,positive mean,positive std,negative mean,negative std,objective mean,objective std
RobertLarkin3.csv,408,15.25,11.782807764855091,0.02897453092157681,0.03672866675634847,0.017693900296979082,0.022708752109996035,0.3614944841606896,0.16219792766544777
cheyyenne.csv,4025,17.301366459627328,13.39032229082044,0.02343078285765393,0.02786338150986441,0.018271787084329433,0.02243325539240571,0.3223917283907881,0.1647151107292725
ill.csv,368,3.657608695652174,3.670852693728641,0.004725047987091878,0.015936435364751037,0.0018485176771012555,0.0068448619905391184,0.15232244943745077,0.21793811518796136
NjVeterans.csv,244,10.717213114754099,12.079906040122525,0.01569146400156219,0.024223478869269822,0.008197850612415798,0.01726437256873194,0.2607779742901088,0.21003672899987955
FadedCanaDave.csv,7696,11.554054054054054,7.333862536051645,0.03075200950911629,0.03827348641615816,0.025469219370432915,0.03855146203535287,0.3951467353478702,0.1708547137837947
CommonSense316.csv,2227,23.913785361472833,16.23853188352036,0.022620238740576525,0.022829161749980138,0.024258959258344294,0.02308579910914671,0.32444134000060654,0.14438320136636465
clsavage_7.csv,239,12.447698744769875,10.265736208012989,0.035315835174697385,0.05482389355748694,0.02459357142010525,0.04223237706650907,0.34557020007779654,0.19188049841383353
RaymondEMosher.csv,1500,35.657333333333334,18.507761783160657,0.024503676028123644,0.016955310417547872,0.02790730270259638,0.0201296509567622,0.3783959516429956,0.08801078637510543
Ginalolaknits.csv,7920,2.141919191919192,4.753819342055859,0.004161630205036119,0.015491485477015485,0.0024665596413326954,0.009328073574002562,0.03629025657376362,0.1061413758747404
NormanZolkosMLO.csv,83,11.963855421686747,9.014641080510218,0.00630071293901449,0.008162964206075833,0.00895445418080345,0.046354573778218576,0.2965690699599287,0.1516219000766365
Jackmo23045.csv,297,8.41077441077441,8.85800547620341,0.013806621724749144,0.0241917914489475,0.011194840621683308,0.020291634097219933,0.24989345377931427,0.20847824227743975
VETS1775.csv,240,14.066666666666666,14.81706973579984,0.02033887651246915,0.03925828912415608,0.014578553274195796,0.021793691691800805,0.31970496208919175,0.2161589733048154
mr_jferg.csv,1622,17.95252774352651,14.08034337091317,0.03447351428025883,0.043416902640541544,0.027192366879383673,0.03870438160320363,0.39501480715988435,0.16192004076973324
Oleblloyd.csv,188,14.962765957446809,15.76873073348721,0.015415677882619482,0.020656915008481772,0.013138065138825896,0.021596544889248916,0.2613129269560597,0.21709239549475565
Anc5E08.csv,180,11.283333333333333,10.907833576532663,0.01612205946747415,0.024592095571977186,0.028950494433118656,0.0468219714637257,0.23758190970240492,0.21295171676338517
Team_Harbaugh.csv,1040,27.965384615384615,14.87760170673952,0.02454270555585518,0.01934290654644284,0.017717120515388665,0.01704241458639806,0.3659154319245597,0.10535920675636858
mpdubois.csv,147,11.353741496598639,14.51708012146051,0.021034393290252654,0.04017302283633212,0.011323774531652517,0.02400801858841369,0.24932299352620013,0.22517915972893823
OriginalSeanD.csv,1604,11.547381546134662,7.934166426559739,0.02033554856114398,0.02823209101388231,0.014382268613697865,0.021095245182571172,0.3994270445886707,0.2063155505715671
ambjg.csv,2541,26.209366391184574,14.232712223510486,0.02418368980111517,0.018886175027147904,0.022175451673142613,0.01835190796929359,0.38440493350240856,0.1143186559993153
ShabbyDogQ.csv,3176,19.588476070528966,14.365255302091349,0.023788148909352796,0.02376502290376411,0.02311319720243537,0.024605881326667432,0.35363781954201057,0.16053122983613083
madame_briar.csv,1965,15.725190839694656,13.923886208665863,0.03379975049780173,0.04479413114803349,0.023539142211865052,0.031194763734557644,0.340664222230951,0.16822480986615795
warrior_vet.csv,4426,9.111839132399458,8.000813893718625,0.02316450513847152,0.03968370658332251,0.02478098243278851,0.04558936750684081,0.26956087324248135,0.1890957011687452
tweetsbyjulio.csv,25487,13.833052144230392,9.904694817890332,0.009940592153179854,0.029203377657504807,0.007615646225505015,0.023137749874079114,0.1949278462558856,0.15668458145425682
janus96159274.csv,81,21.419753086419753,12.388628993318648,0.022311474151607603,0.020661799451999537,0.023835157809315135,0.021826293053785955,0.4003292682377751,0.13859771791235298
dgartdeco.csv,1133,18.433362753751105,16.505213781833664,0.034522689865701096,0.04805695623270069,0.026342876922993558,0.042809094987829074,0.3800741229488862,0.1658829454846752
RaeRealtor.csv,568,12.026408450704226,8.404455126539322,0.020899729838806808,0.0345649793622839,0.0118026682319107,0.019654478567572856,0.41071494540998826,0.16176220456212287
LsfarmLw.csv,4360,8.965596330275229,8.960807111746771,0.028439032949821395,0.04791128895533165,0.024498111311861193,0.04286741440180982,0.3132117474675396,0.20326753471148562
frantny.csv,186,10.397849462365592,9.686083337910702,0.044128604690253655,0.06841022070002033,0.024253121013779785,0.03436913264913801,0.3628938794507856,0.21338709366510855
aliens2018.csv,788,8.135786802030458,8.84887721319728,0.01615331175676832,0.028662980620440752,0.014477856589900159,0.02559691317099488,0.21733156369536355,0.200302092484679
DameKathy.csv,1604,29.711346633416458,17.435155128251065,0.02773617769042164,0.026496134460605336,0.028256233804809832,0.023600566163379876,0.3760349660453741,0.11055497734456216
mmillerjunior.csv,753,15.52988047808765,9.67709592337923,0.02496912243831021,0.030284082656279108,0.017669586559295833,0.021928676430436306,0.3650438573256729,0.13757524495624301
CharlieLance.csv,1626,20.182656826568266,18.473157131164317,0.021001198056165037,0.02475612637918442,0.02079696761145931,0.02898836014830919,0.3290516100461127,0.17246221411784793
Lucky_Mango.csv,82,12.439024390243903,6.330525275812252,0.03919670035475846,0.04350187261800002,0.018335990762745513,0.020740525307241898,0.38796252617369253,0.12770978892758927
ChargerSix.csv,245,17.69795918367347,15.039763483212994,0.021542392144680553,0.023959126457372804,0.018707492190750803,0.027242294972686352,0.3677979581677598,0.17308108324005178
JerryNoland007.csv,940,14.777659574468085,12.238347947327496,0.024627703412328467,0.0286786460213392,0.024576327152221397,0.03022404212626817,0.38352052183435353,0.15630337727228247
CyberGopher.csv,3575,15.835244755244755,13.148766425278396,0.019410987852817658,0.028282103569468305,0.010881065586596884,0.016763585306046942,0.334849495235942,0.18779079780614583
mb_hatch.csv,3960,24.3010101010101,16.788066919657183,0.02301916055520137,0.022073074845218116,0.025830214470820716,0.02648885454300542,0.38087288746194686,0.1397475462868136
NickBreinerCPP.csv,284,15.06338028169014,11.727069197117299,0.022278035842107222,0.022287360846054583,0.01471309591395801,0.017198465640553395,0.3518086977376132,0.1610755098762835
jackeva53658017.csv,62,17.016129032258064,13.506858395840469,0.03218891819096429,0.03617035236628786,0.020014800844357514,0.02328541897971525,0.3812338988675077,0.17071818212166376
DavidMuirJr.csv,6672,20.11630695443645,9.401369754875578,0.025473739165862125,0.026553903412897803,0.013271701275360478,0.01635266326646155,0.3818820729426196,0.12992800278205768
kody_kirk.csv,6736,16.934085510688835,14.125281059816693,0.029353922143874913,0.03272410721989694,0.022120678819068575,0.02723254649518021,0.36629736744972385,0.1668874534497361
JustmeRobW.csv,19430,14.68255275347401,14.486350409701618,0.02164570944124308,0.027911866600189135,0.019674501466320472,0.02748734147884627,0.27531380415904505,0.1944703611994276
TrueBennett.csv,9861,26.529865125240846,17.20067275318072,0.02413501060202822,0.022876924075227772,0.02672925012574489,0.026748733859557932,0.3597189944700398,0.12349313022961113
WesleyTSmith3.csv,67,13.761194029850746,16.512401085822404,0.014382724290070668,0.020068117547752135,0.013448902330990133,0.019556998462147864,0.19200734909387376,0.19984262837847644
Zombie_Mel_.csv,4786,11.3318010865023,7.527871319956757,0.030152471438083278,0.038271064031275066,0.019703471431647145,0.02664286228496455,0.32395255761847336,0.16900165923728
dorknrok22.csv,106,17.150943396226417,12.37144647117906,0.03433263948506589,0.03600193772447535,0.022750964292242812,0.021713798961496566,0.39280125041362013,0.16364964751686414
ericlarson171.csv,165,19.818181818181817,11.574408933019445,0.02592432005141344,0.021306681045922534,0.027395880826203336,0.02946761808307035,0.3373490686753171,0.16171618911548763
andrewrkirsch.csv,84,26.773809523809526,17.84079807530254,0.021825621579489796,0.02253458006722676,0.02101555245043902,0.01911086381318056,0.3551085353256327,0.13606236193477772
k_kamar.csv,130,15.415384615384616,11.47826348122305,0.026731339299657323,0.029611475155203563,0.020418267328247412,0.031599135200791086,0.3819173611232366,0.1512208284688395
hdwrench99.csv,161,19.13664596273292,13.007163288933071,0.022553847154411888,0.02034326702552576,0.017983526964353184,0.01862954389998636,0.35473797517056666,0.17501726457106603
StevenBeynon.csv,40775,16.018172900061312,9.450482823697785,0.0260995806879175,0.026811678547697747,0.02431876854823826,0.02652829806827443,0.41251001110542573,0.13581141592246784
ChiefsDanny58.csv,2040,11.39656862745098,10.9804232208069,0.02602081250095777,0.03484033805973819,0.024655877766563885,0.038227279347168575,0.3591915994355982,0.21069254241196156
ServiceK9s4Vets.csv,482,34.939834024896264,14.13914662178624,0.02019056018421233,0.013097548981624218,0.02267184842786757,0.017322822517226596,0.43219402030679155,0.1192656410489507
MattDrikas.csv,360,22.07777777777778,14.332347080625215,0.02456294009060226,0.02276663588004229,0.0210967344486424,0.023825706430504103,0.40113159511980917,0.15869715163810952
CarolinePestel.csv,155,13.04516129032258,6.862090282013314,0.0293870294355199,0.052108182842128294,0.014762385065254732,0.022576241572384293,0.37512487075034506,0.15734755264235548
marccgonzo.csv,2026,13.011846001974334,11.256142683991941,0.028623196735843195,0.04951707016907534,0.02174044355077581,0.03155643756178432,0.3251054688238685,0.17714996856073204
fobosays.csv,52,15.98076923076923,16.11913624405594,0.02388213237299277,0.05516878253580949,0.011430372636583681,0.016374853294548613,0.3202660422055535,0.20619061093335922
JMFGoose.csv,1518,19.21870882740448,10.190523274311436,0.03034033206018947,0.027739417616554476,0.02249696616213896,0.021261087379022024,0.36427817682444374,0.11594552401245715
macleod842.csv,1607,17.852520224019912,13.835599026832774,0.03801216765606016,0.05230436629917586,0.027177770808712705,0.04033974210762012,0.3986310556754822,0.16482412382668338
GeneEdwardsSCMO.csv,8095,13.539468807906115,7.987847005270035,0.026161846888453834,0.02772114555945162,0.010699151764842582,0.016209851708655257,0.3560143116177698,0.15024079200719134
realtoyaboyd.csv,1509,16.702451954937043,17.752577556301212,0.02720689560986184,0.045910506794525394,0.01445661082912805,0.0212393777146385,0.288917281901246,0.19850898325826247
thedrillsgt.csv,810,12.674074074074074,7.214693131531469,0.03359981184005752,0.03812144681812203,0.019685363639173274,0.023269329297163726,0.3980247583669333,0.1526609303644088
ChattJazz.csv,13583,28.44077155267614,16.18344849093768,0.027863907978548857,0.02513109674509157,0.028911933422990452,0.025626256299810548,0.37827392923938924,0.12292322119881696
TheSchlewis.csv,1463,24.215994531784006,16.315451200196666,0.02175647175194343,0.023108985663204223,0.015242649599068146,0.017759135170367705,0.34987131111329234,0.13918664279669873
AndreaBillingsl.csv,1899,14.02527646129542,11.43207581388235,0.02046191332978025,0.032070544929400334,0.018529009102750703,0.030563507453474154,0.35110019064186015,0.21379462516729822
jfrie1424.csv,1834,10.934569247546348,11.829582079029962,0.024044417629240603,0.03803677799660782,0.019262609235661043,0.03151183560003043,0.27274295486490374,0.20639026266791588
BDALE1.csv,703,14.412517780938833,8.931569295266193,0.02818812055227812,0.027920401263640298,0.021188527821311438,0.02547601549175093,0.38929056690691893,0.17008329004007083
RodReyesMota.csv,120,10.141666666666667,7.864790560183759,0.033919782890981943,0.04718545808478964,0.013202880868662895,0.017887973110437657,0.2907264661932902,0.20099082028979276
gachervenak.csv,4970,11.906639839034206,10.81559981569687,0.02658748421180165,0.046377583404185366,0.018032710961924492,0.02870686824797789,0.31986682685307893,0.21252519779361326
bolingerj2004.csv,2537,25.010642491131257,16.42734283715094,0.02970332095533959,0.03165727596096124,0.02316074607930773,0.022004723156391834,0.38920388092275954,0.13926927111976806
WarScar666.csv,1890,10.615873015873015,8.502633386333528,0.020931361720815285,0.0363316439762064,0.02271206875849659,0.03726231676924197,0.34036090784672735,0.20360576673709527
tifflovesoils.csv,21827,24.35277408713978,18.52035891890937,0.029709323405393732,0.034397871588473766,0.030570268933728613,0.032096138580738946,0.3835868366551904,0.15113652458990398
jeffisbluenow.csv,1686,23.855278766310796,16.420892863397718,0.02465210701111351,0.025048270809755312,0.025870808955903483,0.02753560293556647,0.36123033486884504,0.12513549201366364
junebug1387.csv,1503,13.210911510312707,15.469286658022442,0.022926027799372778,0.03726170906735711,0.016174551521807197,0.026772945183290618,0.22851410270959907,0.19718444806377847
DanielH_DC.csv,247,25.42914979757085,14.871992278705788,0.03276970350186992,0.030680897248079795,0.02186576680044711,0.02223101321215727,0.37941655169109,0.11159025725737019
MsSaltyGiggles.csv,1633,20.0520514390692,19.264500755579267,0.02221253972473227,0.03163907336750986,0.019737674624120377,0.024988911547386465,0.3056730379592321,0.18195338155890567
brianknoch.csv,600,18.64666666666667,17.051446338132795,0.02931957697133551,0.04396309918246162,0.033575412543134425,0.056226700055301275,0.3564719211970644,0.17740532140212384
jeff_schlapp.csv,1332,16.71846846846847,12.633177210155011,0.03409090040630524,0.04305181756325502,0.021780981115549273,0.023879489804059927,0.3709779374492446,0.1461279059597069
Adrienne_Acts.csv,3362,12.316180844735277,8.060577086234645,0.030428677241750315,0.0371754072157712,0.021817916267511513,0.02708416577769837,0.35161308909276284,0.15172182642884569
TheRealFitzNYC.csv,389,20.89974293059126,14.460040673647143,0.026645198323332012,0.02753688890447057,0.02360472898277738,0.026290042557668234,0.3517234082486459,0.13668721204715778
leftwingcatmom.csv,6560,4.953201219512195,7.464454719829759,0.02443619615724655,0.06171273749671156,0.012629466720964516,0.03575369031538603,0.18698875323927783,0.23425443992536857
hparichart.csv,4232,1.2908790170132325,2.149808094155341,0.00043568178919017327,0.0042504518516787645,0.00039745936778737197,0.004526691688838544,0.008880261833354438,0.06526515638706952
LynnJauregui.csv,756,13.84920634920635,11.588217511093074,0.024440251020911973,0.028469152696570497,0.019091430443243886,0.02440887908994195,0.29856366211786334,0.18203817460866514
StephanieTA_BAE.csv,765,18.367320261437907,9.980096729365803,0.032809461418780266,0.03180578634766036,0.016712917000835575,0.016589313393007035,0.42400324121067984,0.12072366248418949
