,count,ttlLen,list-1-w,list-1-f,list-2-w,list-2-f,list-3-w,list-3-f,list-4-w,list-4-f,list-5-w,list-5-f,list-6-w,list-6-f,list-7-w,list-7-f,list-8-w,list-8-f,list-9-w,list-9-f,list-10-w,list-10-f
only1lovelylady_.csv,143,1757,young,0.0022766078542970974,great,0.0022766078542970974,*,0.001707455890722823,many,0.001707455890722823,..,0.001707455890722823,old,0.0011383039271485487,own,0.0011383039271485487,good,0.0011383039271485487,open,0.0011383039271485487,awesome,0.0011383039271485487
Fold_Alot.csv,87,855,’,0.005847953216374269,good,0.0035087719298245615,first,0.0023391812865497076,older,0.0023391812865497076,best,0.0023391812865497076,happy,0.0023391812865497076,offensive,0.0011695906432748538,old,0.0011695906432748538,local,0.0011695906432748538,open,0.0011695906432748538
srininad.csv,50,713,good,0.0070126227208976155,happy,0.004207573632538569,second,0.004207573632538569,seattle,0.002805049088359046,wrong,0.002805049088359046,new,0.002805049088359046,indian,0.002805049088359046,regular,0.001402524544179523,enough,0.001402524544179523,recent,0.001402524544179523
dootsonlady.csv,906,11378,new,0.0032518896115310246,ur,0.0029003339778519953,uploaded,0.0025487783441729655,american,0.0015820003515556336,great,0.0014062225347161188,…,0.0012304447178766039,free,0.0008788890841975743,....,0.0008788890841975743,more,0.0007910001757778168,happy,0.0007031112673580594
winecc.csv,69,1178,daily,0.0050933786078098476,new,0.004244482173174873,social,0.003395585738539898,wine,0.003395585738539898,best,0.001697792869269949,unknown,0.001697792869269949,amazing,0.001697792869269949,latest,0.001697792869269949,happy,0.001697792869269949,available,0.001697792869269949
smodisette.csv,20,250,’,0.008,white,0.004,major,0.004,entire,0.004,sure,0.004,good,0.004,sufficient,0.004,medical,0.004,nice,0.004,veg,0.004
poopthought.csv,69,1218,red,0.0024630541871921183,easy,0.0016420361247947454,first,0.0016420361247947454,more,0.0016420361247947454,few,0.0016420361247947454,visible,0.0016420361247947454,able,0.0008210180623973727,untameable,0.0008210180623973727,frantic,0.0008210180623973727,other,0.0008210180623973727
amityron112.csv,189,1816,free,0.0016519823788546256,nigerian,0.0016519823788546256,..,0.0011013215859030838,more,0.0011013215859030838,federal,0.0011013215859030838,mobile,0.0011013215859030838,fresh,0.0011013215859030838,top,0.0011013215859030838,red,0.0011013215859030838,2019-ncov,0.0005506607929515419
ShowalterMG.csv,100,1825,great,0.0027397260273972603,first,0.0027397260273972603,next,0.0016438356164383563,long,0.0016438356164383563,happy,0.0016438356164383563,“,0.001095890410958904,tall,0.001095890410958904,much,0.001095890410958904,other,0.001095890410958904,whole,0.001095890410958904
RobinRoberts.csv,31687,731510,new,0.0037169690093095103,next,0.0029623655179013275,great,0.0027559431860124948,happy,0.002451094311766073,more,0.0017046930322210223,good,0.0016336071960738746,special,0.0016267720195212642,wonderful,0.0016199368429686539,big,0.0014763981353638365,many,0.0013889078754904239
