,count,ttlLen,list-1-w,list-1-f,list-2-w,list-2-f,list-3-w,list-3-f,list-4-w,list-4-f,list-5-w,list-5-f,list-6-w,list-6-f,list-7-w,list-7-f,list-8-w,list-8-f,list-9-w,list-9-f,list-10-w,list-10-f
3sixtyTax.csv,1419,14771,black_JJ,0.0036558120641798117,white_JJ,0.0035204116173583374,leftist_JJ,0.0031142102768939137,good_JJ,0.002369507819375804,comical_JJ,0.0023018075959650667,american_JJ,0.0022341073725543293,real_JJ,0.002166407149143592,political_JJ,0.002166407149143592,lol_JJ,0.002166407149143592,great_JJ,0.0020310067023221177
EthanMilich.csv,879,2764,great_JJ,0.004341534008683068,agree_JJ,0.003979739507959479,wrong_JJ,0.003256150506512301,american_JJ,0.003256150506512301,many_JJ,0.002894356005788712,good_JJ,0.002532561505065123,true_JJ,0.002532561505065123,primary_JJ,0.002532561505065123,free_JJ,0.002532561505065123,proud_JJ,0.002532561505065123
C38557143.csv,812,5557,good_JJ,0.008637754183912183,many_JJ,0.005218643152780277,great_JJ,0.0034191110311319055,first_JJ,0.002699298182472557,safe_JJ,0.002699298182472557,open_JJ,0.00251934497030772,little_JJ,0.0019794853338132084,much_JJ,0.0019794853338132084,ive_JJ,0.0016195789094835343,beautiful_JJ,0.0016195789094835343
BobVitale.csv,7011,43435,good_JJ,0.004696673189823875,many_JJ,0.0026936802118107516,american_JJ,0.002624611488430989,new_JJ,0.002624611488430989,stupid_JJ,0.0024174053182917004,little_JJ,0.0024174053182917004,sad_JJ,0.0023483365949119373,right_JJ,0.0019339242546333602,great_JJ,0.0018648555312535974,wrong_JJ,0.0017267180844940716
TheDarkRabbit.csv,17700,137268,good_JJ,0.005675029868578256,ive_JJ,0.0035186642189002537,new_JJ,0.0033583937989917533,happy_JJ,0.0031981233790832533,light_JJ,0.002994142844654253,much_JJ,0.0028265874056590027,last_JJ,0.0026153218521432525,great_JJ,0.0023312061077600025,free_JJ,0.0020762304397237523,best_JJS,0.001930530057988752
ryanenser.csv,3297,20666,content_JJ,0.007451853285589858,great_JJ,0.006532468789315784,good_JJ,0.0059034162392335235,save_JJ,0.00541952966224717,want_JJ,0.004113035904384012,run_JJ,0.0037743153004935644,new_JJ,0.003725926642794929,neha_JJ,0.0035807606696990225,happy_JJ,0.0026613761734249493,tutorial_JJ,0.0025645988580276784
Legewnis.csv,1550,10571,greek_JJ,0.003500141897644499,turkish_JJ,0.0026487560306498914,ιστορία_JJ,0.0017027717339892158,δεν_JJ,0.0013243780153249457,όταν_JJ,0.0013243780153249457,είναι_JJ,0.0011351811559928105,good_JJ,0.0008513858669946079,έλληνες_JJ,0.0008513858669946079,έλληνας_JJ,0.0008513858669946079,μάχη_JJ,0.0008513858669946079
lilgde90.csv,9821,45952,good_JJ,0.006049791086350975,big_JJ,0.003307799442896936,queen_JJ,0.0028290389972144845,bad_JJ,0.0027202298050139277,happy_JJ,0.002654944289693593,black_JJ,0.0025678969359331475,right_JJ,0.0023067548746518104,follow_JJ,0.0022414693593314763,real_JJ,0.0020891364902506965,gorgeous_JJ,0.0020456128133704734
BigFox57.csv,953,3566,скачать_JJ,0.005888951205832866,good_JJ,0.004206393718452047,для_JJ,0.003925967470555244,whole_JJ,0.002243409983174425,right_JJ,0.0016825574873808188,much_JJ,0.0016825574873808188,last_JJ,0.0016825574873808188,many_JJ,0.0016825574873808188,live_JJ,0.0014021312394840158,next_JJ,0.0014021312394840158
gemluvr257.csv,18545,115699,many_JJ,0.0030164478517532563,trump_JJ,0.0026188644672814803,new_JJ,0.0025929351161202777,good_JJ,0.0025237901796904038,sure_JJ,0.0023855003068306555,right_JJ,0.00227313978513211,true_JJ,0.001961987571197677,republican_JJ,0.001901485751821537,much_JJ,0.0018323408153916628,wrong_JJ,0.0018150545812841944
